court_region,judge_id,judge_grant_rate,claim_amount,debtor_type,has_pledge,has_guarantor,case_duration,result,is_individual
Москва,judge_Москва_3,0.6868450123265756,228000.0,ИП,0,0,57,0,0
Москва,judge_Москва_5,0.5375852819727232,214000.0,ИП,0,0,55,0,0
Нижегородская обл.,judge_Нижегородская обл._0,0.5317380518489024,103000.0,ИП,0,0,90,0,0
Нижегородская обл.,judge_Нижегородская обл._5,0.3314152498189945,173000.0,ФЛ,0,0,75,0,1
Москва,judge_Москва_8,0.589257975040246,125000.0,ФЛ,0,0,63,0,1
Респ. Татарстан,judge_Респ. Татарстан_3,0.5395229060345315,178000.0,ФЛ,0,0,115,0,1
СПб,judge_СПб_0,0.5340483498342926,463000.0,ФЛ,0,0,69,0,1
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,232000.0,ИП,0,1,101,0,0
Москва,judge_Москва_10,0.5579831812215705,320000.0,ООО (среднее),0,0,83,1,0
Краснодарский край,judge_Краснодарский край_1,0.5873184192069558,262000.0,ООО (среднее),0,0,90,1,0
СПб,judge_СПб_3,0.30608941849439775,263000.0,ФЛ,0,0,60,0,1
Москва,judge_Москва_5,0.5375852819727232,408000.0,ФЛ,0,1,79,0,1
Краснодарский край,judge_Краснодарский край_2,0.6331622689390035,270000.0,ФЛ,0,0,133,0,1
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,173000.0,ФЛ,0,0,82,0,1
СПб,judge_СПб_1,0.6962378120346018,492000.0,ИП,1,0,66,1,0
Москва,judge_Москва_6,0.34890371102553724,14000.0,ФЛ,0,0,60,0,1
Краснодарский край,judge_Краснодарский край_4,0.6132496695867103,130000.0,ФЛ,0,0,100,0,1
Краснодарский край,judge_Краснодарский край_4,0.6132496695867103,219000.0,ИП,0,0,81,0,0
Москва,judge_Москва_4,0.45831731561816286,94000.0,ООО (среднее),1,0,73,1,0
Нижегородская обл.,judge_Нижегородская обл._2,0.3655497225306047,101000.0,ООО (малое),0,0,79,0,0
СПб,judge_СПб_1,0.6962378120346018,67000.0,ООО (малое),0,0,85,1,0
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,95000.0,ФЛ,0,1,91,0,1
Свердловская обл.,judge_Свердловская обл._2,0.3102321329116037,277000.0,ООО (среднее),0,0,62,0,0
Москва,judge_Москва_4,0.45831731561816286,32000.0,ООО (микро),0,0,57,0,0
Новосибирская обл.,judge_Новосибирская обл._7,0.4979754162893099,346000.0,ФЛ,0,0,91,0,1
Москва,judge_Москва_8,0.589257975040246,132000.0,ООО (микро),0,0,80,0,0
Краснодарский край,judge_Краснодарский край_4,0.6132496695867103,653000.0,ИП,0,0,120,1,0
Москва,judge_Москва_8,0.589257975040246,362000.0,ФЛ,0,0,72,1,1
СПб,judge_СПб_5,0.5248956031914224,971000.0,ФЛ,0,0,78,0,1
Нижегородская обл.,judge_Нижегородская обл._6,0.642500809326077,460000.0,ФЛ,0,0,73,1,1
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,155000.0,ФЛ,0,0,80,0,1
Респ. Татарстан,judge_Респ. Татарстан_2,0.8,1131000.0,ИП,1,1,144,1,0
Свердловская обл.,judge_Свердловская обл._2,0.3102321329116037,653000.0,ФЛ,0,1,92,0,1
СПб,judge_СПб_7,0.4023670306845399,856000.0,ИП,0,0,100,0,0
Нижегородская обл.,judge_Нижегородская обл._5,0.3314152498189945,1216000.0,ООО (малое),1,0,192,0,0
Москва,judge_Москва_3,0.6868450123265756,961000.0,ФЛ,0,0,106,1,1
Новосибирская обл.,judge_Новосибирская обл._2,0.5563547027518508,414000.0,ООО (малое),0,0,71,1,0
Свердловская обл.,judge_Свердловская обл._6,0.5327957474080793,193000.0,ФЛ,0,0,75,0,1
Свердловская обл.,judge_Свердловская обл._3,0.6637988396536507,1307000.0,ФЛ,0,0,127,0,1
СПб,judge_СПб_0,0.5340483498342926,235000.0,ФЛ,0,1,93,0,1
Новосибирская обл.,judge_Новосибирская обл._3,0.40990419651217924,68000.0,ООО (среднее),0,0,81,0,0
Москва,judge_Москва_3,0.6868450123265756,15000.0,ФЛ,0,1,92,0,1
Респ. Татарстан,judge_Респ. Татарстан_11,0.4934694796289753,127000.0,ИП,0,0,78,1,0
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,1261000.0,ООО (микро),1,1,129,1,0
Москва,judge_Москва_3,0.6868450123265756,694000.0,ООО (среднее),0,1,49,1,0
Москва,judge_Москва_0,0.4949765510836051,452000.0,ФЛ,0,0,80,0,1
Свердловская обл.,judge_Свердловская обл._4,0.8,255000.0,ФЛ,0,0,90,1,1
Респ. Татарстан,judge_Респ. Татарстан_8,0.6082253693537969,17000.0,ИП,0,0,97,0,0
Москва,judge_Москва_2,0.5973860833744824,28000.0,ООО (малое),0,1,72,1,0
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,135000.0,ООО (микро),0,0,115,1,0
Москва,judge_Москва_5,0.5375852819727232,146000.0,ФЛ,0,0,51,0,1
Респ. Татарстан,judge_Респ. Татарстан_11,0.4934694796289753,543000.0,ИП,1,0,118,1,0
Москва,judge_Москва_10,0.5579831812215705,44000.0,ФЛ,0,0,52,0,1
Свердловская обл.,judge_Свердловская обл._6,0.5327957474080793,3382000.0,ФЛ,0,0,111,0,1
СПб,judge_СПб_0,0.5340483498342926,103000.0,ФЛ,0,0,70,0,1
Нижегородская обл.,judge_Нижегородская обл._6,0.642500809326077,328000.0,ООО (микро),0,0,97,1,0
Новосибирская обл.,judge_Новосибирская обл._4,0.4562459375310085,185000.0,ФЛ,0,1,88,0,1
Нижегородская обл.,judge_Нижегородская обл._8,0.5686827615500023,578000.0,ООО (среднее),1,0,73,1,0
Нижегородская обл.,judge_Нижегородская обл._0,0.5317380518489024,110000.0,ФЛ,0,0,72,0,1
СПб,judge_СПб_9,0.5475544822505934,56000.0,ФЛ,0,0,97,0,1
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,620000.0,ФЛ,0,0,50,0,1
Респ. Татарстан,judge_Респ. Татарстан_10,0.42300118919042506,315000.0,ООО (микро),0,0,100,0,0
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,1231000.0,ФЛ,0,1,141,0,1
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,144000.0,ООО (микро),0,0,113,1,0
Москва,judge_Москва_0,0.4949765510836051,95000.0,ООО (микро),0,0,65,1,0
СПб,judge_СПб_0,0.5340483498342926,119000.0,ИП,0,0,55,0,0
Москва,judge_Москва_1,0.6015433072450408,596000.0,ФЛ,0,1,42,0,1
Москва,judge_Москва_6,0.34890371102553724,75000.0,ФЛ,0,0,111,0,1
Краснодарский край,judge_Краснодарский край_3,0.6341498495163143,110000.0,ФЛ,0,0,83,0,1
Краснодарский край,judge_Краснодарский край_3,0.6341498495163143,131000.0,ФЛ,0,1,80,0,1
Новосибирская обл.,judge_Новосибирская обл._1,0.3273509633866546,485000.0,ФЛ,0,0,90,0,1
Москва,judge_Москва_8,0.589257975040246,241000.0,ООО (среднее),0,0,56,1,0
Москва,judge_Москва_4,0.45831731561816286,1395000.0,ИП,1,1,107,0,0
Нижегородская обл.,judge_Нижегородская обл._7,0.7589774702863046,93000.0,ФЛ,0,0,60,0,1
Нижегородская обл.,judge_Нижегородская обл._2,0.3655497225306047,119000.0,ФЛ,0,0,69,0,1
Новосибирская обл.,judge_Новосибирская обл._3,0.40990419651217924,269000.0,ООО (микро),0,0,69,0,0
Нижегородская обл.,judge_Нижегородская обл._0,0.5317380518489024,332000.0,ООО (микро),0,0,75,0,0
СПб,judge_СПб_4,0.6103441225038132,1277000.0,ФЛ,0,1,107,0,1
Москва,judge_Москва_6,0.34890371102553724,85000.0,ООО (микро),1,0,91,0,0
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,190000.0,ООО (малое),0,0,124,1,0
Москва,judge_Москва_10,0.5579831812215705,69000.0,ФЛ,0,0,92,0,1
Новосибирская обл.,judge_Новосибирская обл._8,0.34134336065661497,420000.0,ИП,0,1,97,0,0
СПб,judge_СПб_4,0.6103441225038132,202000.0,ФЛ,0,0,75,0,1
Москва,judge_Москва_9,0.4570815333069441,54000.0,ООО (микро),0,0,71,0,0
Москва,judge_Москва_9,0.4570815333069441,178000.0,ООО (малое),0,0,91,1,0
СПб,judge_СПб_2,0.7038714967614599,469000.0,ФЛ,0,0,73,0,1
Краснодарский край,judge_Краснодарский край_3,0.6341498495163143,43000.0,ФЛ,0,0,104,0,1
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,83000.0,ИП,0,0,93,0,0
Новосибирская обл.,judge_Новосибирская обл._8,0.34134336065661497,15000.0,ООО (микро),1,0,104,1,0
СПб,judge_СПб_9,0.5475544822505934,1079000.0,ООО (микро),0,0,103,0,0
СПб,judge_СПб_1,0.6962378120346018,26000.0,ИП,0,0,71,1,0
Москва,judge_Москва_4,0.45831731561816286,92000.0,ООО (микро),0,0,60,1,0
Москва,judge_Москва_1,0.6015433072450408,549000.0,ФЛ,0,0,65,1,1
Москва,judge_Москва_1,0.6015433072450408,71000.0,ООО (микро),1,0,59,1,0
Респ. Татарстан,judge_Респ. Татарстан_7,0.3,416000.0,ФЛ,0,0,81,0,1
Краснодарский край,judge_Краснодарский край_1,0.5873184192069558,102000.0,ФЛ,0,1,90,1,1
Москва,judge_Москва_9,0.4570815333069441,28000.0,ООО (среднее),0,0,55,0,0
Краснодарский край,judge_Краснодарский край_1,0.5873184192069558,152000.0,ФЛ,0,0,80,0,1
СПб,judge_СПб_4,0.6103441225038132,825000.0,ФЛ,0,0,94,0,1
Москва,judge_Москва_8,0.589257975040246,11000.0,ООО (микро),1,0,72,1,0
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,397000.0,ООО (малое),0,0,84,0,0
Москва,judge_Москва_5,0.5375852819727232,151000.0,ФЛ,0,0,54,0,1
Нижегородская обл.,judge_Нижегородская обл._6,0.642500809326077,135000.0,ФЛ,0,0,68,0,1
Нижегородская обл.,judge_Нижегородская обл._4,0.7203411928148589,7563000.0,ФЛ,1,1,112,1,1
Москва,judge_Москва_2,0.5973860833744824,21000.0,ФЛ,0,0,69,0,1
Нижегородская обл.,judge_Нижегородская обл._0,0.5317380518489024,257000.0,ООО (малое),0,0,108,0,0
Москва,judge_Москва_8,0.589257975040246,387000.0,ИП,0,0,86,0,0
Респ. Татарстан,judge_Респ. Татарстан_7,0.3,72000.0,ООО (малое),1,0,71,1,0
СПб,judge_СПб_3,0.30608941849439775,626000.0,ФЛ,0,0,96,0,1
Москва,judge_Москва_7,0.5007196575036572,269000.0,ФЛ,0,0,71,0,1
Краснодарский край,judge_Краснодарский край_2,0.6331622689390035,705000.0,ООО (микро),0,0,176,1,0
Свердловская обл.,judge_Свердловская обл._1,0.5584023369884185,40000.0,ФЛ,0,0,64,0,1
СПб,judge_СПб_0,0.5340483498342926,47000.0,ФЛ,0,0,85,0,1
Респ. Татарстан,judge_Респ. Татарстан_0,0.6322641558422916,27000.0,ООО (малое),0,0,66,1,0
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,50000.0,ФЛ,0,0,71,1,1
Москва,judge_Москва_1,0.6015433072450408,440000.0,ИП,1,0,87,1,0
СПб,judge_СПб_9,0.5475544822505934,286000.0,ФЛ,0,0,79,0,1
СПб,judge_СПб_7,0.4023670306845399,269000.0,ИП,0,0,61,0,0
Москва,judge_Москва_2,0.5973860833744824,92000.0,ФЛ,0,0,49,0,1
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,417000.0,ФЛ,0,0,62,0,1
СПб,judge_СПб_8,0.6986980958047201,289000.0,ИП,0,0,84,1,0
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,310000.0,ФЛ,0,0,89,0,1
Свердловская обл.,judge_Свердловская обл._5,0.6790459586423476,674000.0,ФЛ,1,0,84,1,1
Москва,judge_Москва_1,0.6015433072450408,689000.0,ООО (малое),1,0,89,1,0
СПб,judge_СПб_4,0.6103441225038132,1019000.0,ООО (микро),1,0,98,1,0
Москва,judge_Москва_10,0.5579831812215705,594000.0,ФЛ,1,0,77,0,1
Нижегородская обл.,judge_Нижегородская обл._3,0.48320182692395874,169000.0,ФЛ,0,0,89,0,1
СПб,judge_СПб_7,0.4023670306845399,251000.0,ФЛ,0,0,67,0,1
СПб,judge_СПб_4,0.6103441225038132,220000.0,ФЛ,0,0,51,0,1
Москва,judge_Москва_4,0.45831731561816286,121000.0,ИП,1,0,79,0,0
Респ. Татарстан,judge_Респ. Татарстан_7,0.3,5015000.0,ФЛ,1,1,116,0,1
Свердловская обл.,judge_Свердловская обл._0,0.46558243192520654,205000.0,ИП,1,0,86,0,0
Нижегородская обл.,judge_Нижегородская обл._1,0.5895566969268613,33000.0,ФЛ,0,0,110,0,1
Нижегородская обл.,judge_Нижегородская обл._2,0.3655497225306047,253000.0,ФЛ,0,0,93,0,1
Москва,judge_Москва_0,0.4949765510836051,62000.0,ФЛ,0,0,75,0,1
Новосибирская обл.,judge_Новосибирская обл._4,0.4562459375310085,509000.0,ФЛ,0,0,111,0,1
Респ. Татарстан,judge_Респ. Татарстан_5,0.5691224450222956,5482000.0,ИП,0,0,110,0,0
Респ. Татарстан,judge_Респ. Татарстан_10,0.42300118919042506,172000.0,ИП,0,0,63,0,0
Респ. Татарстан,judge_Респ. Татарстан_5,0.5691224450222956,40000.0,ООО (малое),1,0,96,1,0
Нижегородская обл.,judge_Нижегородская обл._6,0.642500809326077,105000.0,ООО (среднее),1,0,77,1,0
Новосибирская обл.,judge_Новосибирская обл._1,0.3273509633866546,344000.0,ООО (микро),0,0,107,0,0
Краснодарский край,judge_Краснодарский край_0,0.45870486346304107,122000.0,ООО (малое),0,1,91,0,0
Москва,judge_Москва_0,0.4949765510836051,59000.0,ФЛ,0,0,61,0,1
СПб,judge_СПб_0,0.5340483498342926,128000.0,ФЛ,0,1,63,0,1
СПб,judge_СПб_2,0.7038714967614599,97000.0,ФЛ,0,0,54,0,1
Нижегородская обл.,judge_Нижегородская обл._2,0.3655497225306047,1113000.0,ИП,0,0,134,0,0
